Date,PG,^GSPC
10/26/2016,87.400002,2139.429932
10/27/2016,86.580002,2133.040039
10/28/2016,86.839996,2126.409912
10/31/2016,86.800003,2126.149902
11/01/2016,86.849998,2111.719971
11/02/2016,86.739998,2097.939941
11/03/2016,86.599998,2088.659912
11/04/2016,85.080002,2085.179932
11/07/2016,86.559998,2131.52002
11/08/2016,87.459999,2139.560059
11/09/2016,85.93,2163.26001
11/10/2016,82.959999,2167.47998
11/11/2016,83.580002,2164.449951
11/14/2016,83,2164.199951
11/15/2016,83.620003,2180.389893
11/16/2016,83.190002,2176.939941
11/17/2016,83.07,2187.120117
11/18/2016,82,2181.899902
11/21/2016,82.639999,2198.179932
11/22/2016,82.760002,2202.939941
11/23/2016,82.68,2204.719971
11/25/2016,83.459999,2213.350098
11/28/2016,83.07,2201.719971
11/29/2016,82.889999,2204.659912
11/30/2016,82.459999,2198.810059
12/01/2016,81.860001,2191.080078
12/02/2016,82.400002,2191.949951
12/05/2016,82.989998,2204.709961
12/06/2016,82.910004,2212.22998
12/07/2016,84.18,2241.350098
12/08/2016,83.5,2246.189941
12/09/2016,84.370003,2259.530029
12/12/2016,85.129997,2256.959961
12/13/2016,85.18,2271.719971
12/14/2016,84.370003,2253.280029
12/15/2016,84.68,2262.030029
12/16/2016,84.68,2258.070068
12/19/2016,84.709999,2262.530029
12/20/2016,84.57,2270.76001
12/21/2016,84.279999,2265.179932
12/22/2016,84.470001,2260.959961
12/23/2016,84.959999,2263.790039
12/27/2016,84.599998,2268.879883
12/28/2016,84.07,2249.919922
12/29/2016,84.349998,2249.26001
12/30/2016,84.080002,2238.830078
01/03/2017,84.199997,2257.830078
01/04/2017,84.5,2270.75
01/05/2017,85.059998,2269
01/06/2017,85.029999,2276.97998
01/09/2017,84.400002,2268.899902
01/10/2017,83.489998,2268.899902
01/11/2017,83.75,2275.320068
01/12/2017,83.839996,2270.439941
01/13/2017,84.010002,2274.639893
01/17/2017,85.209999,2267.889893
01/18/2017,84.93,2271.889893
01/19/2017,84.699997,2263.689941
01/20/2017,87.449997,2271.310059
01/23/2017,86.959999,2265.199951
01/24/2017,87.860001,2280.070068
01/25/2017,87.160004,2298.370117
01/26/2017,86.599998,2296.679932
01/27/2017,86.720001,2294.689941
01/30/2017,86.75,2280.899902
01/31/2017,87.599998,2278.870117
02/01/2017,87.330002,2279.550049
02/02/2017,87.760002,2280.850098
02/03/2017,87.410004,2297.419922
02/06/2017,87.400002,2292.560059
02/07/2017,88.010002,2293.080078
02/08/2017,88.330002,2294.669922
02/09/2017,88.669998,2307.870117
02/10/2017,87.970001,2316.100098
02/13/2017,88.309998,2328.25
02/14/2017,87.860001,2337.580078
02/15/2017,91.120003,2349.25
02/16/2017,90.790001,2347.219971
02/17/2017,91.089996,2351.159912
02/21/2017,91.669998,2365.379883
02/22/2017,91.440002,2362.820068
02/23/2017,91.129997,2363.810059
02/24/2017,91.050003,2367.340088
02/27/2017,90.889999,2369.75
02/28/2017,91.07,2363.639893
03/01/2017,91.660004,2395.959961
03/02/2017,90.910004,2381.919922
03/03/2017,90.5,2383.120117
03/06/2017,90.370003,2375.310059
03/07/2017,90.290001,2368.389893
03/08/2017,90.139999,2362.97998
03/09/2017,90.339996,2364.870117
03/10/2017,91.07,2372.600098
03/13/2017,91.309998,2373.469971
03/14/2017,91,2365.449951
03/15/2017,91.400002,2385.26001
03/16/2017,91.440002,2381.379883
03/17/2017,91,2378.25
03/20/2017,91.220001,2373.469971
03/21/2017,91.190002,2344.02002
03/22/2017,90.989998,2348.449951
03/23/2017,90.769997,2345.959961
03/24/2017,90.57,2343.97998
